MECOM	0.6597733426869984
PTPRT	0.6266720848653338
MOB3B	0.6256655870178919
NCKAP5	0.6032552282634919
RUNX1	0.6007059625120935
RIMS2	0.59208768403187
NRXN1	0.5840425322631241
MEIS2	0.5830699433996861
NEDD4L	0.5772004270611482
FMO2	0.5760659856266239
SAMD4	0.5719830617728758
PRDM16	0.5716062452117477
CCDC141	0.5704329689572778
ATP11A	0.567441569622263
RBM47	0.562632634539056
SOX5	0.547157562038407
IL18R1	0.5373882278713792
MAGI1	0.5358274537195742
CDH13	0.5317498981169771
PLCL2	0.5226974518588003
EYA2	0.5183118832782643
GABRP	0.5166529689628404
PTPN13	0.506796613163743
MCTP2	0.5021257069770575
TRPM6	0.5010185241851663
DOCK8	0.5000580773821167
CELF4	0.49302429387263846
EPSTI1	0.482876094496344
FGF14	0.48180949864441847
PARD3B	0.48127337430850614
CACNA1A	0.4804746979791768
RARB	0.4801285107987662
MTUS1	0.47332396458094794
NTN4	0.47269022235785385
HCN1	0.4719983274746616
B430010I23RIK	0.46627191692102543
SMAD3	0.46426630352217174
CACNA2D1	0.4601853250652031
RAPGEF4	0.4588819052440856
PCLO	0.4580806068011044
ESR1	0.45628337060957397
SNTB1	0.4529361515874668
SELENBP1	0.45172938968235615
CYP2F2	0.44978709559915436
TOX	0.4489914127830446
SCGB1A1	0.44642416374117805
LPP	0.4459392742684558
NECTIN3	0.4427944299531835
CADPS	0.44216866141316247
ZFP618	0.44176317187723024
SEMA3A	0.44157962413688173
AHR	0.44091643981577394
WWC2	0.4408602519272401
PDE3B	0.4390601462205358
SP100	0.43784873025713883
DDC	0.43651490507186536
MDFIC	0.43608707545358627
COL23A1	0.4359031117959655
PON3	0.4353848131253042
ARHGAP44	0.43324972252292
SLC8A1	0.43283088328876934
TC2N	0.4324275207287628
PIEZO2	0.43105080140674823
SNAP25	0.4301535971265274
COL4A5	0.4295677169637381
ALCAM	0.4279873750705341
NFIA	0.4278470768945602
RAI14	0.4275195314985744
SYT1	0.4271327878475212
PPP1R14C	0.425406523735142
NFIX	0.42509478374926096
DMD	0.4247230085988923
TTC6	0.4242576726940808
STXBP6	0.4222794903266434
PCSK1	0.42207114199367085
MGST1	0.4212870862857911
DENND4A	0.41655828727173316
POR	0.4136787632534371
DAPK1	0.41266870655884996
CACNA1C	0.4120398802098656
NLGN1	0.41076212001178003
GNAO1	0.41073363213592107
EYA1	0.408234352719018
WWTR1	0.4082251187156318
COL8A1	0.40723381559530125
ST18	0.4070859136243493
RESF1	0.4059396701361787
ATP8B1	0.40268503535320554
DHRS3	0.4020562968531807
ZFP809	0.40090497638787015
VWF	0.4007601340346305
IRAK2	0.40045669560140207
YAP1	0.39938743372912716
SMAD6	0.3981027044800177
REV1	0.39753071921028593
KITL	0.39633932045880554
SCN3A	0.3943442593133847
GPRIN3	0.3921152765654738
RUNX1T1	0.39104612824217233
TSPAN11	0.39091610345183475
AHI1	0.3900778263317022
ANK	0.3871250568700307
ACSS1	0.38271418821570297
CLIP4	0.38239034394081545
SLC4A5	0.38201327570024673
TCERG1L	0.37950182014330314
CACNA2D3	0.37945711897953877
IKZF2	0.3792590773935036
NPAS2	0.3790220219769228
SNX30	0.37871995569257755
NOL4	0.3786186948754498
ITPRID1	0.37777381273778854
BMP5	0.37595571964269836
AOX1	0.3747219169691118
SEL1L3	0.3746764567291072
ARHGAP24	0.37424959411161124
PTPRN2	0.373496510626181
CDH20	0.37318113339368
CHD7	0.3727067998847634
SH2D4A	0.37248697939017666
RGS7	0.3715547270075179
FAM135A	0.3714133905506593
DAPK2	0.3695614534453405
CCDC88A	0.36918217130834
UNC79	0.3683878093219083
SDC1	0.3673377405181611
HSPA4L	0.3668906172085341
MICAL3	0.36558270153327577
ASAP3	0.36447958983948686
IQGAP2	0.3643759457359857
CPLX2	0.36336401997391693
LIMCH1	0.36144410764745466
DNER	0.36122891936188506
PEX5L	0.3598954564059435
TMEM243	0.35975084099931753
UNC80	0.35960487494436777
STOX2	0.35956820031459336
PTPN14	0.35946871535501257
SLC38A1	0.35782349475944986
D230025D16RIK	0.35670746907526746
NCAM1	0.3566380476105102
CDC14A	0.356352356599774
DNAJC6	0.3559470996729498
