/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,ASCL1,activate,-0.542143
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,ASCL1,knockdown,-0.057578
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,CREB1,activate,-0.222556
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,CREB1,knockdown,-0.014399
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,CUX1,activate,-0.070837
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,CUX1,knockdown,-0.553748
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,CUX2,activate,-0.450535
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,CUX2,knockdown,-0.014103
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,EGR1,activate,-0.819492
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,EGR1,knockdown,-0.016192
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,EHF,activate,-0.091138
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,EHF,knockdown,-0.525812
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,ESR1,activate,-0.039331
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,ESR1,knockdown,-0.349526
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,ETS1,activate,-0.060425
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,ETS1,knockdown,-0.002194
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,FOS,activate,-0.627004
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,FOS,knockdown,-0.034047
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,FOXO3,activate,-0.046513
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,FOXO3,knockdown,-0.598825
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,GRHL2,activate,-0.040002
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,GRHL2,knockdown,-0.327823
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,HSF2,activate,-0.537329
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,HSF2,knockdown,-0.042196
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,JUN,activate,-0.059807
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,JUN,knockdown,-0.016915
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,JUNB,activate,0.000340
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,JUNB,knockdown,0.295952
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,JUND,activate,0.220336
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,JUND,knockdown,-0.664926
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,KMT2A,activate,-0.022599
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,KMT2A,knockdown,-0.064490
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,LMX1B,activate,-0.030365
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,LMX1B,knockdown,-0.074458
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//3000/perturbations/84440087567912,AT2 cells_Club cells_2,MEIS2,activate,-0.784765
