/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,ASCL1,activate,0.024848
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,ASCL1,knockdown,-0.100503
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,CD44,activate,0.054581
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,CD44,knockdown,0.015890
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,CREB1,activate,0.119908
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,CREB1,knockdown,-0.019961
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,CUX1,activate,0.075158
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,CUX1,knockdown,-0.000079
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,CUX2,activate,-0.015731
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,CUX2,knockdown,-0.188988
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,EGR1,activate,0.023259
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,EGR1,knockdown,-0.562119
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,EHF,activate,0.113890
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,EHF,knockdown,0.134308
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,EPCAM,activate,-0.015929
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,EPCAM,knockdown,-0.025761
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,ESR1,activate,0.022683
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,ESR1,knockdown,0.063618
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,ETS1,activate,-0.038056
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,ETS1,knockdown,0.036666
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,FOS,activate,-0.224383
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,FOS,knockdown,0.059189
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,FOXO3,activate,0.003754
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,FOXO3,knockdown,-0.215167
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,GRHL2,activate,-0.019961
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,GRHL2,knockdown,-0.299422
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,HSF2,activate,0.025861
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,HSF2,knockdown,-0.105150
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,ICAM1,activate,-0.000715
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,ICAM1,knockdown,0.023139
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,JUN,activate,-0.184937
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,JUN,knockdown,0.004310
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,JUNB,activate,0.031799
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,JUNB,knockdown,0.108348
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,JUND,activate,0.012891
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,JUND,knockdown,-0.153733
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,KMT2A,activate,0.040419
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,KMT2A,knockdown,0.027608
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,LMX1B,activate,0.013328
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,LMX1B,knockdown,0.073828
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,MEIS2,activate,-0.051165
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,MEIS2,knockdown,-0.369098
/Users/smgroves/Documents/GitHub/multiome-analysis/network-inference-DIRECT-NET//9999/perturbations/6187638966150103,Generalist,NCAM1,activate,0.001291
